UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2020-04-04 07:00:00,6626,14595,3742,59,0,8664,16
2020-04-04 08:00:00,6360,14516,3743,59,0,8276,13
2020-04-04 09:00:00,6460,14762,3744,59,0,7459,13
2020-04-04 10:00:00,6446,15223,3743,59,0,6955,13
2020-04-04 11:00:00,6007,15166,3744,59,0,7765,12
2020-04-04 12:00:00,5349,15621,3744,59,0,8940,12
2020-04-04 13:00:00,5181,16059,3744,94,3,9499,15
2020-04-04 14:00:00,5682,17685,3744,102,57,8456,13
2020-04-04 15:00:00,7509,19033,3744,180,156,6717,14
2020-04-04 16:00:00,9162,19902,3745,229,317,5379,14
2020-04-04 17:00:00,10308,20977,3745,252,586,3755,26
2020-04-04 18:00:00,10144,21403,3745,179,792,3607,15
2020-04-04 19:00:00,9724,21436,3745,181,973,3796,16
2020-04-04 20:00:00,9316,20943,3745,181,1041,4057,17
2020-04-04 21:00:00,8926,20495,3745,171,1318,4021,23
2020-04-04 22:00:00,8526,20455,3745,171,1297,4057,22
2020-04-04 23:00:00,8933,20387,3745,143,908,4223,17
2020-04-05 00:00:00,9418,20296,3746,135,413,4299,16
2020-04-05 01:00:00,9324,20655,3746,130,123,4494,18
2020-04-05 02:00:00,9451,20492,3746,122,1,4929,15
2020-04-05 03:00:00,9057,19456,3746,121,0,5305,13
2020-04-05 04:00:00,8398,18966,3746,60,0,4980,15
2020-04-05 05:00:00,7565,18480,3744,58,0,4716,12
2020-04-05 06:00:00,6941,18008,3743,58,0,4351,14
2020-04-05 07:00:00,6582,17620,3744,59,0,3982,14
2020-04-05 08:00:00,6417,17181,3744,59,0,3833,12
2020-04-05 09:00:00,5710,16926,3744,59,0,4319,12
2020-04-05 10:00:00,5593,16938,3744,59,0,4344,11
2020-04-05 11:00:00,5698,16923,3746,73,0,4455,11
2020-04-05 12:00:00,5784,17140,3747,101,0,4667,11
2020-04-05 13:00:00,6141,17573,3747,105,2,4419,13
2020-04-05 14:00:00,6466,18097,3747,149,115,4451,12
2020-04-05 15:00:00,7128,18522,3747,184,290,4415,11
2020-04-05 16:00:00,8172,18512,3747,229,607,3948,11
2020-04-05 17:00:00,8117,18612,3747,252,1010,3868,11
2020-04-05 18:00:00,7788,18473,3746,214,1329,4115,11
2020-04-05 19:00:00,6899,18499,3746,179,1495,4540,12
2020-04-05 20:00:00,5807,17905,3746,178,1649,5646,13
2020-04-05 21:00:00,5528,16782,3747,170,1481,7447,15
2020-04-05 22:00:00,5361,15879,3747,170,1416,8744,13
2020-04-05 23:00:00,5336,15331,3747,168,1064,10172,16
2020-04-06 00:00:00,5331,14622,3747,139,774,11570,18
2020-04-06 01:00:00,5324,15072,3747,122,217,12089,12
2020-04-06 02:00:00,5322,15427,3747,122,1,12601,11
2020-04-06 03:00:00,5462,13290,3747,86,0,13821,12
2020-04-06 04:00:00,5497,10934,3747,60,0,14638,12
2020-04-06 05:00:00,5317,9435,3748,59,0,14435,12
2020-04-06 06:00:00,5037,8958,3747,59,0,13180,12
2020-04-06 07:00:00,4840,8847,3748,59,0,12294,12
2020-04-06 08:00:00,4729,8848,3747,59,0,11700,12
2020-04-06 09:00:00,4640,8889,3747,87,0,11523,14
2020-04-06 10:00:00,4648,8982,3747,106,0,11843,13
2020-04-06 11:00:00,4981,9698,3747,106,0,11815,13
2020-04-06 12:00:00,5222,12285,3747,78,0,10819,17
2020-04-06 13:00:00,5610,13939,3747,94,3,10114,12
2020-04-06 14:00:00,5852,15856,3747,102,89,8903,9
2020-04-06 15:00:00,6728,16963,3747,165,214,8027,6
2020-04-06 16:00:00,6756,17067,3747,228,572,8208,9
2020-04-06 17:00:00,6909,17509,3747,253,842,8427,9
2020-04-06 18:00:00,7612,18262,3747,176,996,7810,8
2020-04-06 19:00:00,7685,18592,3747,177,1148,7665,8
2020-04-06 20:00:00,7825,18791,3747,150,1234,7510,13
2020-04-06 21:00:00,7703,18931,3746,123,1268,7679,15
2020-04-06 22:00:00,7961,19003,3746,122,1159,7517,19
2020-04-06 23:00:00,8771,18730,3746,123,795,7446,27
2020-04-07 00:00:00,8845,18918,3746,123,321,7546,23
2020-04-07 01:00:00,8758,18841,3745,121,90,7815,18
2020-04-07 02:00:00,8395,18437,3745,121,0,9089,20
2020-04-07 03:00:00,7631,16438,3746,161,0,11020,15
2020-04-07 04:00:00,6797,14841,3746,104,0,11785,12
2020-04-07 05:00:00,6152,12522,3746,76,0,12493,12
2020-04-07 06:00:00,6004,10996,3746,58,0,12458,12
2020-04-07 07:00:00,5600,9913,3746,57,0,12417,11
2020-04-07 08:00:00,5486,9181,3746,58,0,12522,14
2020-04-07 09:00:00,5505,8919,3746,57,0,12387,9
2020-04-07 10:00:00,5453,9243,3746,57,0,12310,10
2020-04-07 11:00:00,5608,10464,3746,58,0,11948,11
2020-04-07 12:00:00,5650,12376,3746,65,0,11578,12
2020-04-07 13:00:00,5698,14561,3746,58,12,10489,12
2020-04-07 14:00:00,5683,17173,3746,128,338,8602,12
2020-04-07 15:00:00,6505,19627,3746,184,925,6306,14
2020-04-07 16:00:00,7229,20949,3746,184,1249,5464,13
2020-04-07 17:00:00,8339,21772,3741,182,1842,4955,18
2020-04-07 18:00:00,9743,23446,3736,129,2059,3978,17
2020-04-07 19:00:00,10004,24646,3736,128,2299,4351,19
2020-04-07 20:00:00,9913,24665,3735,129,2263,6086,11
2020-04-07 21:00:00,10011,24855,3735,121,2275,7116,17
2020-04-07 22:00:00,10524,25195,3735,122,2130,7338,18
2020-04-07 23:00:00,10918,25798,3735,122,1898,7051,17
2020-04-08 00:00:00,11109,25985,3735,150,1351,6717,19
2020-04-08 01:00:00,11322,25826,3735,168,401,6012,17
2020-04-08 02:00:00,11118,25298,3734,166,2,6837,12
2020-04-08 03:00:00,9406,23173,3734,138,0,8713,17
2020-04-08 04:00:00,7428,21049,3734,59,0,10101,18
2020-04-08 05:00:00,6159,17830,3733,57,0,11692,11
2020-04-08 06:00:00,5309,15715,3733,57,0,12372,11
2020-04-08 07:00:00,5108,12893,3734,58,0,13662,11
2020-04-08 08:00:00,5062,12060,3733,57,0,13386,13
2020-04-08 09:00:00,5301,11843,3733,57,0,12535,11
2020-04-08 10:00:00,5353,12685,3733,58,0,11511,12
2020-04-08 11:00:00,5419,14229,3733,58,0,10576,13
2020-04-08 12:00:00,5459,15864,3733,58,0,10039,13
2020-04-08 13:00:00,5465,17150,3733,58,36,9734,8
2020-04-08 14:00:00,5457,18723,3733,128,836,8494,5
2020-04-08 15:00:00,6489,21025,3733,187,1980,5500,14
2020-04-08 16:00:00,8105,22349,3737,159,2211,4245,8
2020-04-08 17:00:00,9435,23818,3738,139,2275,3521,6
2020-04-08 18:00:00,10304,25029,3734,139,2302,4174,9
2020-04-08 19:00:00,11393,26212,3732,128,2271,4714,12
2020-04-08 20:00:00,11634,28071,3750,129,2304,5159,11
2020-04-08 21:00:00,11661,29333,3757,169,2218,5960,18
2020-04-08 22:00:00,11867,30481,3756,149,2196,6103,21
2020-04-08 23:00:00,11799,31005,3755,144,2062,5503,20
2020-04-09 00:00:00,11743,30495,3754,168,1461,5326,16
2020-04-09 01:00:00,11659,30110,3754,158,256,4820,7
2020-04-09 02:00:00,11765,28627,3753,105,1,5335,7
2020-04-09 03:00:00,11581,26005,3753,87,0,5496,7
2020-04-09 04:00:00,11638,23206,3753,58,0,5378,9
2020-04-09 05:00:00,10937,20197,3752,57,0,5309,9
2020-04-09 06:00:00,9746,18146,3752,60,0,5976,7
2020-04-09 07:00:00,7905,16822,3753,106,0,6957,6
2020-04-09 08:00:00,6968,15800,3760,106,0,7144,6
2020-04-09 09:00:00,6260,16353,3760,112,0,6186,6
2020-04-09 10:00:00,6380,16949,3760,112,0,5336,5
2020-04-09 11:00:00,6740,17242,3761,113,0,5254,9
2020-04-09 12:00:00,8050,18389,3760,112,0,4295,8
2020-04-09 13:00:00,8370,19526,3760,112,8,3788,10
2020-04-09 14:00:00,8873,19822,3760,174,138,3936,10
2020-04-09 15:00:00,9656,20852,3760,238,345,3679,9
2020-04-09 16:00:00,10107,21768,3760,211,618,4217,8
2020-04-09 17:00:00,10918,23126,3760,192,795,4217,12
2020-04-09 18:00:00,11011,24724,3759,191,977,4773,16
2020-04-09 19:00:00,11004,27675,3760,156,1150,3641,20
2020-04-09 20:00:00,10924,29778,3759,155,1035,2896,15
2020-04-09 21:00:00,10951,28438,3759,154,1022,4133,7
2020-04-09 22:00:00,10925,27411,3758,148,782,4811,10
2020-04-09 23:00:00,10524,26843,3756,147,772,4783,7
2020-04-10 00:00:00,9610,24012,3755,175,1086,5666,8
2020-04-10 01:00:00,9718,22693,3755,193,483,5766,8
2020-04-10 02:00:00,9744,21751,3755,165,6,6652,7
2020-04-10 03:00:00,8218,19672,3756,109,0,8713,5
2020-04-10 04:00:00,6779,18161,3756,110,0,9569,10
2020-04-10 05:00:00,6026,16215,3756,109,0,9559,7
2020-04-10 06:00:00,5017,14292,3757,110,0,10135,8
2020-04-10 07:00:00,4769,12407,3757,109,0,10690,7
2020-04-10 08:00:00,4716,10858,3758,109,0,11344,6
2020-04-10 09:00:00,4670,10808,3758,109,0,11023,6
2020-04-10 10:00:00,4754,10753,3758,109,0,10884,7
2020-04-10 11:00:00,4943,11625,3757,109,0,10388,8
2020-04-10 12:00:00,4918,13430,3758,147,0,9708,13
2020-04-10 13:00:00,5035,14709,3758,183,40,8987,10
2020-04-10 14:00:00,5471,15948,3757,191,557,7730,8
2020-04-10 15:00:00,5283,15776,3757,204,1237,8702,9
2020-04-10 16:00:00,5628,16333,3758,235,1494,8553,12
2020-04-10 17:00:00,6551,16975,3758,262,1604,7552,10
2020-04-10 18:00:00,7025,17208,3758,238,1926,7141,11
2020-04-10 19:00:00,7901,17389,3758,173,1928,6748,12
2020-04-10 20:00:00,7727,17985,3757,154,1805,7014,13
2020-04-10 21:00:00,7945,18128,3758,144,1701,7427,13
2020-04-10 22:00:00,7387,18101,3757,144,1474,8817,11
2020-04-10 23:00:00,7805,17925,3757,179,1176,9041,12
2020-04-11 00:00:00,6842,17243,3757,111,932,10479,7
2020-04-11 01:00:00,6812,16259,3757,106,302,11365,10
2020-04-11 02:00:00,6891,15483,3757,107,4,12503,12
2020-04-11 03:00:00,5874,13418,3757,107,0,14355,14
2020-04-11 04:00:00,5467,10174,3757,107,0,16350,14
2020-04-11 05:00:00,5565,8675,3758,107,0,15675,7
2020-04-11 06:00:00,5810,7057,3758,106,0,15145,11
2020-04-11 07:00:00,5226,6686,3759,106,0,14634,12
2020-04-11 08:00:00,4810,6336,3759,106,0,14447,9
2020-04-11 09:00:00,4665,6036,3759,106,0,14092,12
2020-04-11 10:00:00,4681,6067,3760,106,0,13847,12
2020-04-11 11:00:00,4819,6689,3760,105,0,13514,17
2020-04-11 12:00:00,4982,8054,3760,105,0,12669,20
2020-04-11 13:00:00,4989,9124,3760,141,19,11676,7
2020-04-11 14:00:00,5202,11165,3761,179,413,10126,11
2020-04-11 15:00:00,5265,12073,3761,278,1122,9986,7
2020-04-11 16:00:00,5226,12542,3760,280,1462,11022,9
2020-04-11 17:00:00,5631,13485,3760,281,1605,11033,12
2020-04-11 18:00:00,6885,13925,3760,280,1787,10244,10
2020-04-11 19:00:00,7759,14151,3759,200,1997,9670,8
2020-04-11 20:00:00,7196,14330,3759,171,2155,10265,6
2020-04-11 21:00:00,6738,14257,3758,142,2069,11070,8
2020-04-11 22:00:00,6306,14097,3758,142,1926,12129,8
2020-04-11 23:00:00,6167,13458,3758,143,1745,13714,15
2020-04-12 00:00:00,6454,13733,3758,143,1144,13868,12
2020-04-12 01:00:00,7529,14261,3759,144,562,12867,21
2020-04-12 02:00:00,8084,13836,3758,143,6,13701,20
2020-04-12 03:00:00,7459,12763,3758,102,0,14677,10
2020-04-12 04:00:00,6339,11048,3758,104,0,16179,2
2020-04-12 05:00:00,5371,8606,3758,105,0,18070,5
2020-04-12 06:00:00,5102,8161,3759,105,0,17279,14
2020-04-12 07:00:00,5116,8377,3758,54,0,15788,11
2020-04-12 08:00:00,5986,8390,3758,51,0,13718,8
2020-04-12 09:00:00,6520,8221,3758,50,0,12567,3
2020-04-12 10:00:00,6479,8345,3759,51,0,12191,5
2020-04-12 11:00:00,7092,8296,3758,92,0,11756,6
2020-04-12 12:00:00,7915,7833,3759,127,0,11603,7
2020-04-12 13:00:00,8832,8030,3759,180,66,10562,6
2020-04-12 14:00:00,8516,8272,3758,181,1130,10790,4
2020-04-12 15:00:00,7855,8955,3758,213,1838,12793,8
2020-04-12 16:00:00,8039,9581,3758,241,1471,15024,10
2020-04-12 17:00:00,8587,10451,3758,247,1543,16056,8
2020-04-12 18:00:00,8882,11284,3757,247,1243,17535,10
2020-04-12 19:00:00,9448,11809,3757,171,971,18374,6
2020-04-12 20:00:00,9588,12256,3757,172,868,18788,6
2020-04-12 21:00:00,9503,12607,3756,206,878,18822,5
2020-04-12 22:00:00,9037,12501,3757,207,819,19106,4
2020-04-12 23:00:00,8836,12599,3758,180,602,18679,6
2020-04-13 00:00:00,8692,12331,3759,106,648,17803,7
2020-04-13 01:00:00,7577,11775,3759,88,346,17711,6
2020-04-13 02:00:00,7085,11541,3758,88,4,18120,5
2020-04-13 03:00:00,6009,10947,3759,87,0,18038,5
2020-04-13 04:00:00,5088,9644,3759,51,0,17701,5
2020-04-13 05:00:00,4876,7893,3759,51,0,17022,4
2020-04-13 06:00:00,4696,6936,3760,51,0,16050,4
2020-04-13 07:00:00,4614,6725,3761,75,0,15036,4
2020-04-13 08:00:00,4568,6649,3761,50,0,14505,6
2020-04-13 09:00:00,4270,7001,3762,50,0,13990,9
2020-04-13 10:00:00,3984,7798,3762,77,0,13687,6
2020-04-13 11:00:00,3895,8980,3762,69,0,13805,8
2020-04-13 12:00:00,4447,11018,3762,78,0,13388,8
2020-04-13 13:00:00,4948,13853,3762,135,63,11691,9
2020-04-13 14:00:00,5013,14386,3762,178,906,11694,7
2020-04-13 15:00:00,5050,14081,3762,249,1924,11778,13
2020-04-13 16:00:00,6117,15916,3762,249,2267,8907,15
2020-04-13 17:00:00,7000,16476,3762,249,2354,7345,8
2020-04-13 18:00:00,7745,16918,3762,247,2419,5925,13
2020-04-13 19:00:00,8193,17430,3762,140,2464,4825,8
2020-04-13 20:00:00,8671,17512,3762,122,2454,4021,6
2020-04-13 21:00:00,8884,17513,3762,114,2488,3705,12
2020-04-13 22:00:00,8937,17623,3762,143,2378,3737,11
2020-04-13 23:00:00,8728,17374,3762,205,2350,4423,13
2020-04-14 00:00:00,7774,17014,3762,195,1983,6131,13
2020-04-14 01:00:00,7153,16679,3761,178,604,8238,16
2020-04-14 02:00:00,7319,16633,3760,177,6,9705,8
2020-04-14 03:00:00,6128,15646,3759,133,0,11222,21
2020-04-14 04:00:00,5229,13717,3758,99,0,12368,20
2020-04-14 05:00:00,4919,11833,3758,70,0,12692,9
2020-04-14 06:00:00,4741,10728,3760,51,0,12661,8
2020-04-14 07:00:00,4665,10516,3759,74,0,12103,9
2020-04-14 08:00:00,4734,10995,3758,53,0,11152,12
2020-04-14 09:00:00,4870,11686,3758,51,0,10215,8
2020-04-14 10:00:00,4923,12653,3756,51,0,9714,11
2020-04-14 11:00:00,5037,14412,3756,51,0,9172,10
2020-04-14 12:00:00,6217,15926,3756,116,0,8647,10
2020-04-14 13:00:00,7508,16726,3756,216,12,7995,8
2020-04-14 14:00:00,8456,17235,3756,250,140,7301,9
2020-04-14 15:00:00,9071,17687,3756,250,347,6434,13
2020-04-14 16:00:00,8982,18099,3757,250,664,5923,8
2020-04-14 17:00:00,8787,18511,3757,223,1163,5081,10
2020-04-14 18:00:00,8728,18907,3757,203,1500,4051,9
2020-04-14 19:00:00,8593,18823,3756,167,1738,3696,7
2020-04-14 20:00:00,8382,18432,3756,195,2035,3527,9
2020-04-14 21:00:00,8507,17971,3756,162,2240,3530,12
2020-04-14 22:00:00,8390,17824,3756,133,2312,3805,13
2020-04-14 23:00:00,8415,17772,3756,114,2246,4010,23
2020-04-15 00:00:00,8727,17898,3756,89,1957,3876,28
2020-04-15 01:00:00,9407,18457,3754,87,636,3768,22
2020-04-15 02:00:00,10148,18764,3753,115,7,4092,12
2020-04-15 03:00:00,9398,17973,3754,134,0,5147,9
2020-04-15 04:00:00,7603,17033,3754,98,0,6260,8
2020-04-15 05:00:00,6864,15926,3759,69,0,6486,10
2020-04-15 06:00:00,6506,15321,3761,50,0,6190,11
2020-04-15 07:00:00,5733,14935,3757,50,0,6513,9
2020-04-15 08:00:00,5365,14506,3755,50,0,7061,10
2020-04-15 09:00:00,5208,14314,3756,50,0,7561,11
2020-04-15 10:00:00,5460,14728,3755,50,0,7688,9
2020-04-15 11:00:00,6316,15279,3755,50,0,8017,11
2020-04-15 12:00:00,7599,16470,3755,82,0,7910,11
2020-04-15 13:00:00,8543,17281,3756,193,64,7563,10
2020-04-15 14:00:00,9031,17872,3756,221,840,5992,9
2020-04-15 15:00:00,8113,18008,3756,221,1932,5297,10
2020-04-15 16:00:00,7176,17442,3756,221,2252,6142,9
2020-04-15 17:00:00,6128,17024,3755,216,2571,6744,7
2020-04-15 18:00:00,6044,16359,3755,199,2580,7068,10
2020-04-15 19:00:00,6074,15574,3755,163,2550,7687,11
2020-04-15 20:00:00,6155,14681,3755,191,2509,8198,12
2020-04-15 21:00:00,6110,14360,3755,160,2536,8565,9
2020-04-15 22:00:00,6012,14084,3755,132,2440,9356,11
2020-04-15 23:00:00,6057,14412,3754,114,2361,9494,16
2020-04-16 00:00:00,6144,14542,3754,114,1901,9800,15
2020-04-16 01:00:00,6449,15373,3754,104,632,9585,19
2020-04-16 02:00:00,6822,15521,3754,132,8,10547,14
2020-04-16 03:00:00,5804,12640,3755,115,0,13775,9
2020-04-16 04:00:00,5253,10251,3755,87,0,14995,9
2020-04-16 05:00:00,5051,8205,3755,59,0,15242,11
2020-04-16 06:00:00,4811,6697,3755,40,0,15364,9
2020-04-16 07:00:00,4432,6326,3755,46,0,15243,9
2020-04-16 08:00:00,4437,5944,3755,47,0,15287,8
2020-04-16 09:00:00,4549,5872,3756,46,0,15195,9
2020-04-16 10:00:00,4722,6366,3755,46,0,15113,9
2020-04-16 11:00:00,4968,7513,3755,46,0,15139,11
2020-04-16 12:00:00,5144,9336,3756,46,0,15341,8
2020-04-16 13:00:00,5209,10415,3756,46,40,15465,12
2020-04-16 14:00:00,5323,10872,3756,82,620,15070,10
2020-04-16 15:00:00,5273,10849,3759,82,776,15165,8
2020-04-16 16:00:00,5125,10929,3764,134,693,15321,10
2020-04-16 17:00:00,5207,11028,3764,187,744,15280,11
2020-04-16 18:00:00,5333,11109,3761,165,769,15297,11
2020-04-16 19:00:00,5338,11474,3763,163,686,15370,10
2020-04-16 20:00:00,5415,11670,3763,100,599,15525,16
2020-04-16 21:00:00,5504,11757,3764,81,529,15899,17
2020-04-16 22:00:00,5629,11817,3764,73,362,16393,16
2020-04-16 23:00:00,5794,11647,3764,73,272,16900,17
2020-04-17 00:00:00,5764,11446,3764,73,256,16927,16
2020-04-17 01:00:00,5822,11493,3764,74,106,16475,13
2020-04-17 02:00:00,6381,12015,3764,73,1,16206,18
2020-04-17 03:00:00,6082,11532,3764,73,0,16051,10
2020-04-17 04:00:00,5851,10325,3766,47,0,15603,9
2020-04-17 05:00:00,5540,8676,3764,46,0,15390,9
2020-04-17 06:00:00,5253,7501,3765,9,0,15159,11
2020-04-17 07:00:00,4703,7080,3823,7,0,14748,14
2020-04-17 08:00:00,4443,7069,3897,7,0,14269,10
2020-04-17 09:00:00,4271,7126,3936,7,0,14064,11
2020-04-17 10:00:00,4491,7336,3983,7,0,13772,14
2020-04-17 11:00:00,4743,8075,3992,10,0,13642,9
2020-04-17 12:00:00,4722,9653,3993,46,0,13777,12
2020-04-17 13:00:00,4772,10508,3992,82,11,13949,10
2020-04-17 14:00:00,4782,12282,3992,90,113,13447,12
2020-04-17 15:00:00,4911,13505,3995,90,311,13315,14
2020-04-17 16:00:00,5009,14549,3993,91,543,13140,12
2020-04-17 17:00:00,5731,16341,3990,152,725,11237,18
2020-04-17 18:00:00,7077,18531,4046,152,958,8047,15
2020-04-17 19:00:00,8383,19960,4090,118,958,5918,15
2020-04-17 20:00:00,9323,21005,4130,118,1022,4015,15
2020-04-17 21:00:00,9835,21729,4221,110,970,2797,14
2020-04-17 22:00:00,9619,21926,4252,137,1428,2111,15
2020-04-17 23:00:00,8984,21940,4241,157,1847,2193,27
2020-04-18 00:00:00,8901,21663,4239,130,1833,2431,29
2020-04-18 01:00:00,9681,21925,4237,111,596,2365,17
2020-04-18 02:00:00,10272,21949,4236,110,5,2669,9
2020-04-18 03:00:00,9434,21071,4234,108,0,3657,10
2020-04-18 04:00:00,8706,19514,4238,47,0,4380,11
2020-04-18 05:00:00,7263,18319,4242,47,0,5219,8
2020-04-18 06:00:00,6851,16752,4243,8,0,5596,11
2020-04-18 07:00:00,6936,16167,4221,7,0,5029,10
2020-04-18 08:00:00,6986,16199,4076,7,0,4200,10
2020-04-18 09:00:00,7276,16119,3901,7,0,3718,10
2020-04-18 10:00:00,7380,16132,3797,8,0,3612,9
2020-04-18 11:00:00,7622,16283,3797,47,0,3647,10
2020-04-18 12:00:00,7815,17018,3797,84,0,3350,8
2020-04-18 13:00:00,7931,17682,3798,119,34,3324,10
2020-04-18 14:00:00,8618,18097,3798,127,353,2771,10
2020-04-18 15:00:00,9294,18435,3798,128,624,2655,10
2020-04-18 16:00:00,9191,18273,3797,128,838,3382,11
2020-04-18 17:00:00,9358,18173,3797,153,1221,3277,10
2020-04-18 18:00:00,9276,17602,3797,188,1601,3620,12
2020-04-18 19:00:00,8661,16987,3797,137,2130,4262,21
2020-04-18 20:00:00,8138,16766,3798,119,2258,4820,10
2020-04-18 21:00:00,8136,15729,3797,111,2308,5608,11
2020-04-18 22:00:00,7857,15288,3798,139,2139,6396,13
2020-04-18 23:00:00,8360,15040,3797,94,2104,6667,16
2020-04-19 00:00:00,8824,14838,3798,74,1855,6815,18
2020-04-19 01:00:00,9726,15179,3798,74,626,6860,16
2020-04-19 02:00:00,8872,14893,3798,72,8,9079,11
2020-04-19 03:00:00,7170,12798,3798,73,0,12329,7
2020-04-19 04:00:00,6558,10345,3798,9,0,14258,10
2020-04-19 05:00:00,6564,8114,3798,7,0,14969,12
2020-04-19 06:00:00,6042,7638,3798,7,0,14351,12
2020-04-19 07:00:00,6039,7851,3798,8,0,12923,11
2020-04-19 08:00:00,6307,7782,3798,7,0,12031,8
2020-04-19 09:00:00,6737,7811,3797,8,0,11135,13
2020-04-19 10:00:00,7154,7779,3796,8,0,10543,10
2020-04-19 11:00:00,7423,7948,3796,8,0,10161,9
2020-04-19 12:00:00,6230,9427,3797,9,0,10264,10
2020-04-19 13:00:00,5641,9543,3797,82,70,10970,7
2020-04-19 14:00:00,5452,10101,3796,90,945,10921,7
2020-04-19 15:00:00,6111,11406,3461,91,1838,10568,12
2020-04-19 16:00:00,6346,13030,2844,93,2125,10484,7
2020-04-19 17:00:00,6376,14182,2676,154,1969,10771,11
2020-04-19 18:00:00,7026,14359,2591,182,1879,11514,7
2020-04-19 19:00:00,6831,14991,2590,167,1500,12606,12
2020-04-19 20:00:00,6465,15908,2590,174,1866,12685,14
2020-04-19 21:00:00,7386,16735,2581,121,2068,11746,15
2020-04-19 22:00:00,8332,17818,2561,121,2239,10664,21
2020-04-19 23:00:00,9359,19581,2561,114,2248,8989,17
2020-04-20 00:00:00,10660,21147,2561,113,1931,6430,20
2020-04-20 01:00:00,10950,23358,2560,111,678,3856,21
2020-04-20 02:00:00,10949,24315,2560,110,10,3123,22
2020-04-20 03:00:00,10347,22066,2560,108,0,4414,9
2020-04-20 04:00:00,9274,18649,2560,47,0,6838,13
2020-04-20 05:00:00,8693,16105,2560,9,0,7372,9
2020-04-20 06:00:00,6607,15189,2560,8,0,7860,8
2020-04-20 07:00:00,5633,14624,2561,8,0,7638,7
2020-04-20 08:00:00,5278,14440,2563,8,0,7169,8
2020-04-20 09:00:00,5524,14979,2597,8,0,5823,9
2020-04-20 10:00:00,6157,15559,2685,8,0,4609,9
2020-04-20 11:00:00,7611,16080,2763,10,0,3505,9
2020-04-20 12:00:00,8677,17165,2771,85,0,2872,10
2020-04-20 13:00:00,8908,18375,2799,121,85,2446,10
2020-04-20 14:00:00,8989,18714,2927,128,803,2501,9
2020-04-20 15:00:00,9274,19624,3044,128,1794,1685,9
2020-04-20 16:00:00,9527,20504,3039,129,2019,1234,9
2020-04-20 17:00:00,9205,21310,3010,154,2012,1985,9
2020-04-20 18:00:00,9653,21819,3028,154,1853,2554,10
2020-04-20 19:00:00,10009,21957,3030,119,2147,3051,10
2020-04-20 20:00:00,10161,22214,3081,154,2326,3858,10
2020-04-20 21:00:00,10334,23322,3101,119,1971,4625,10
2020-04-20 22:00:00,10051,23899,3133,147,2144,5102,15
2020-04-20 23:00:00,9847,24711,3169,137,2184,5281,24
2020-04-21 00:00:00,9899,25140,3197,112,1549,5265,32
2020-04-21 01:00:00,9954,24402,3219,111,393,5532,22
2020-04-21 02:00:00,10132,23255,3250,73,7,6781,8
2020-04-21 03:00:00,9786,20610,3283,73,0,8030,8
2020-04-21 04:00:00,8964,17530,3318,49,0,9205,12
2020-04-21 05:00:00,7685,15498,3348,9,0,9561,11
2020-04-21 06:00:00,6392,14650,3377,7,0,8997,8
2020-04-21 07:00:00,5923,13896,3408,7,0,8445,8
2020-04-21 08:00:00,5659,13486,3438,7,0,7921,8
2020-04-21 09:00:00,5422,13025,3472,7,0,8042,7
2020-04-21 10:00:00,5333,13138,3502,7,0,7955,7
2020-04-21 11:00:00,5519,14565,3533,8,0,7152,9
2020-04-21 12:00:00,6664,15921,3540,83,0,6272,8
2020-04-21 13:00:00,7728,16660,3541,120,139,5264,8
2020-04-21 14:00:00,9004,17291,3541,128,1124,3684,13
2020-04-21 15:00:00,10056,18239,3542,128,2068,2541,10
2020-04-21 16:00:00,10135,18623,3543,155,2389,3622,9
2020-04-21 17:00:00,9641,19678,3542,168,2455,5194,10
2020-04-21 18:00:00,10458,20541,3544,118,2428,5864,12
2020-04-21 19:00:00,10625,21446,3568,118,2430,6636,8
2020-04-21 20:00:00,10423,21846,3600,154,2427,7514,13
2020-04-21 21:00:00,10257,23098,3621,156,2381,7978,17
2020-04-21 22:00:00,10170,23400,3638,155,2243,8821,20
2020-04-21 23:00:00,10428,22836,3674,121,2102,9642,20
2020-04-22 00:00:00,10136,21732,3687,112,1576,10348,11
2020-04-22 01:00:00,9340,19996,3716,112,623,11875,11
2020-04-22 02:00:00,8760,18580,3729,109,18,13901,8
2020-04-22 03:00:00,8362,16473,3735,73,0,14798,6
2020-04-22 04:00:00,7783,13618,3735,10,0,15249,10
2020-04-22 05:00:00,6480,11748,3735,7,0,15469,7
2020-04-22 06:00:00,6052,9479,3754,7,0,16043,8
2020-04-22 07:00:00,5571,8124,3780,32,0,16068,8
2020-04-22 08:00:00,5259,7291,3788,7,0,16086,5
